Class,m/z_300.0,m/z_310.0,m/z_320.0,m/z_330.0,m/z_340.0,m/z_350.0,m/z_360.0,m/z_370.0,m/z_380.0,m/z_390.0,m/z_400.0,m/z_410.0,m/z_420.0,m/z_430.0,m/z_440.0,m/z_450.0,m/z_460.0,m/z_470.0,m/z_480.0,m/z_490.0,m/z_500.0,m/z_510.0,m/z_520.0,m/z_530.0,m/z_540.0,m/z_550.0,m/z_560.0,m/z_570.0,m/z_580.0,m/z_590.0,m/z_600.0,m/z_610.0,m/z_620.0,m/z_630.0,m/z_640.0,m/z_650.0,m/z_660.0,m/z_670.0,m/z_680.0,m/z_690.0,m/z_700.0,m/z_710.0,m/z_720.0,m/z_730.0,m/z_740.0,m/z_750.0,m/z_760.0,m/z_770.0,m/z_780.0,m/z_790.0,m/z_800.0,m/z_810.0,m/z_820.0,m/z_830.0,m/z_840.0,m/z_850.0,m/z_860.0,m/z_870.0,m/z_880.0,m/z_890.0,m/z_900.0,m/z_910.0,m/z_920.0,m/z_930.0,m/z_940.0,m/z_950.0,m/z_960.0,m/z_970.0,m/z_980.0,m/z_990.0,m/z_1000.0
NonAggressive,763.367683595643,806.8027580398326,739.3069805752749,871.5962154112383,796.297506831999,854.5080411127226,775.2804992598749,802.7739191755137,786.8421727582955,737.7207427564084,809.8628870927456,800.0453144598351,747.4337728270565,778.6842335363443,826.4048113215604,791.4633924386636,799.5782206555303,843.1666664589205,735.3586942205777,842.3432448858815,770.3053841146447,830.1435187646175,732.21575252318,797.8011233519447,781.4246952259422,858.6333661175121,709.3519425518678,758.568693364517,847.3933079801785,765.0044409483878,763.5648445490168,816.409620865844,1096.0986679794837,1084.183005285832,743.0050910354013,1129.375597291105,767.3644489756091,824.1764987011366,838.4653397894047,749.6949336022162,812.6935908075585,724.7602672909169,844.4857745091057,820.396990111484,807.1006990329564,716.860561784951,766.7771892812447,740.8047420277956,751.6051355349344,781.7665661565203,825.7869309221011,813.2872724300785,811.2369696927159,809.4582139558876,749.6345001089753,843.2996807600191,770.2745398956017,799.9450424232544,822.2743414642514,850.6727967274643,838.6205550688106,783.7612784099792,739.8584366878092,775.5493734818862,777.3485573060121,767.4273154803773,859.5197367452686,856.7964284387778,838.8510448977966,793.4677216475785,883.6565345688884
NonAggressive,756.780375910301,859.2601124109885,774.2214840644671,803.9305807194594,884.1634415186107,856.9448665047287,841.0769570427392,794.0156555279763,825.500358563434,820.4514544094784,776.5998569367398,847.4981855790115,748.3202063152612,804.2214424529517,753.612316684165,745.5503268499208,714.4455419536775,832.605703457118,850.9072707998713,756.3811033054135,788.7165219619746,738.8887551766398,821.6079544517929,801.448679774781,786.3185296496565,758.6759494048437,819.202353105148,842.6411741024689,779.2137201026234,787.96388555569,721.9124453333723,868.9371918266866,1136.2244567130556,1092.0861666579406,805.5075746650421,1047.291943888836,783.415070770588,764.4158214842925,811.3145024595337,878.8337341381643,818.22980706961,833.1512895494931,763.8659595068681,806.6464274783851,814.890603022541,755.1361500482495,793.2035509097508,765.8287734834412,775.8034803958652,782.8187953002384,820.0652004611999,759.9564357640106,833.3754958034217,829.104059788153,761.5872645206608,795.3266438991636,839.1743850216615,820.5529658817616,807.3959902722313,814.4915384645738,792.0316774029495,751.599347033911,772.9598975828588,842.9625872541457,853.6158711021205,763.0176613604838,768.7177780606393,834.610253618466,875.9057540476109,758.8402991960618,811.5524756714486
NonAggressive,789.8101515348548,800.3644999921206,781.6422673104676,756.5318331523075,738.2445847712763,717.8100979410475,834.35354718361,779.3613755506373,795.1738566505304,792.428996969545,849.4313655875899,786.7138707427073,810.0710441782593,771.2838013156214,813.3424387295752,812.7639886162364,830.5345803861803,755.1795751368246,821.7521111986497,872.1713946488217,871.6832335695074,801.1384835028146,780.8731557526314,809.7358925003504,786.1598223103209,717.3282695491796,772.1286357774203,767.1812055210921,822.9581407772049,843.9612303645297,791.0424909004762,783.1834033070043,1064.2700414710912,1008.6986992703905,749.6222984538759,1089.2535540305146,790.1385204269379,785.3401814847688,849.3512206711479,787.3796883944204,847.1702503490071,771.9198622352748,823.9296709965452,710.893920619149,784.7249759571345,858.782063835669,827.8032884063377,818.6361256260391,749.9496814033295,717.8433656348947,748.3476990223897,746.0970243351396,724.7130501659461,839.9920776113765,874.1343148024724,850.6897193079702,777.0733597281956,825.2503170090342,795.07053495324,770.3139598214327,739.8055531871255,787.866944102492,810.2334168167622,732.6702406376636,714.3676539880128,795.0337657199086,853.7399496899216,806.4150841874389,824.9647011946691,781.7137715347392,764.4061344647399
NonAggressive,762.8221568527923,802.6971518112239,823.3852916851135,797.4286439818325,804.8818154399755,793.4077873858624,812.7696272325067,804.584997655958,809.3535205427812,744.6464544248573,866.1190238873045,773.7612639240502,845.4587512046373,743.8594280542642,877.5715917559655,760.5150880889661,791.4880870855055,825.1131427897628,849.5382830104472,847.7574132886333,778.6341850571418,763.9448922215047,814.3824499778384,774.5859750797614,808.8398094492186,844.1922423933622,932.364289253484,809.2696746727006,847.9683670603215,809.2545457028459,788.971616470673,772.0091980486759,1138.1403193799608,1150.0688992374878,835.7984432636417,1101.2301453029975,805.2667130871022,849.0392500104228,810.1869135034372,863.5290903152138,772.6062880114225,842.9768298722522,782.2499243536291,766.4864237711539,885.6653278995566,781.4429185283568,842.5179793727218,761.0663924560581,787.9028044435046,794.4520788978455,831.3738477058375,848.5771478418438,884.1256639324153,849.0019438957415,821.3397601917308,742.0249218000599,732.3860776494721,793.4703830087462,755.8781321073528,818.7384049458445,854.6567603126821,773.1935840557672,830.1155902792163,811.0596587659303,786.0424596510026,821.2375493998721,880.4908138001792,809.2977699991222,826.482175249453,745.4407038710999,773.8588724190911
NonAggressive,811.2142363743178,796.7182157094705,780.8375517560441,761.1535797527425,727.3961561058808,740.1478881101855,807.5103399251982,814.4544644048634,788.481092402414,751.4503070288654,846.4936702643023,827.2641556119451,782.0454137103376,765.738589023018,832.429400175303,872.6201494930157,890.5004476181249,769.9737084406985,783.0789033926364,819.2717838063014,770.560326126923,775.5034305797041,773.8721155636811,785.462335647446,832.9815463479008,736.0688260153279,817.064492766823,825.5818946317028,746.2828363618434,766.7768212971151,785.1422036287765,824.3169834494707,1015.1544322706368,1125.37533308726,789.011090219753,1028.7589765484468,724.3064789962705,884.3113418872304,848.2158216984416,762.2055399164708,749.536279857154,787.3511101605959,768.1873151679433,816.5824538747524,758.3078256472712,892.1402048060404,774.6565645865816,788.4152447089754,770.2516658471405,797.2850054176552,821.9766447476528,793.9646591237463,807.2764104505457,885.2839215352317,849.1836174203563,817.955080685562,748.0692882848406,863.5266401412856,780.7336379779855,820.9280655689672,776.99022470477,764.336894755044,802.6472105707888,827.4274304894357,835.7738954179258,718.9703465785221,876.9512520843194,791.7062197351701,823.235424850638,814.2205862488636,824.3156772567608
NonAggressive,854.2425581746576,778.9687622757104,790.9846319867427,847.9619744185734,743.8215028661351,743.5612942790946,736.151196893778,845.645462678356,797.9592134322941,830.2194361835182,712.6272763685974,813.1482658707304,859.2716922769424,843.050666042371,789.5014506671376,840.5623798965632,741.1076157947585,779.0479306473152,869.8898911691173,807.9808241907695,821.0510584550838,824.9457270402906,840.1774674402317,823.8810448939943,779.30329879008,749.9167594467988,810.8611708818866,789.1854075095838,759.3764018102759,829.518533022843,783.8704034946082,875.762693469662,1048.7549766733478,1158.3372199074997,726.4952153700051,1106.725881325462,856.5031064724126,703.8240217921439,756.2333528721638,812.2585569205911,760.7702617238194,788.3405938250512,807.6244750015414,775.052934523544,778.4710916083571,795.3337701646162,829.7427929873083,785.9832855159086,867.0366226344131,842.0883849754177,753.4453230764966,859.2578739042218,776.5262359700439,783.2668304651611,852.6215735626712,800.1098296011178,811.4667534897093,828.2394736655555,849.8432539022763,802.039486322789,790.2059042066946,799.1054665004068,787.9592941807774,798.7693602741898,737.0749362392659,814.2474293131438,758.59384152577,848.5969681851986,794.0674934572996,766.1442711964471,759.4785245463582
NonAggressive,800.3230858589876,805.0592649063437,803.3839986870444,772.5960493645507,784.3334016745142,814.00110449772,786.3255302280493,823.2308073253195,720.722299287245,806.1835531682615,816.6491823068503,806.6740416010288,774.3857168475168,806.0934856528035,778.5687047245765,819.3780633807883,828.4717303995928,798.2235603945081,762.2380757538159,867.463221003259,784.1661782937083,850.9079926551842,752.0572568542381,792.5887301593419,776.2244820752277,749.5650796230544,784.5374356245213,810.1351665456508,818.4937466488032,864.2105184909717,759.5696964039626,800.1600264845888,1150.1956604988084,1108.555596783005,779.4447397828367,1194.5454989609616,781.3506308600789,877.7626456142601,808.7397654005694,745.5989370623167,819.0490537544873,801.5582461428461,824.4153623901731,806.2274554787264,824.18573775997,764.2082642236315,818.7631302278957,861.9936410460816,764.712144252499,761.5109285719136,801.6274486682569,812.7304239222784,879.7697669097274,785.6290679340285,779.4736368664826,810.0617463606442,820.7654646433589,805.0236533063944,830.093297254496,776.0730164907385,831.8353485768208,811.7762209712844,817.5596040838911,726.1307324687198,808.106292430834,774.4600107997236,849.9315012370649,776.0251381304947,761.920330644313,745.4653723785185,806.9226196424913
NonAggressive,791.160059628844,792.6996808260348,846.8000743358764,782.6637716117089,806.9173424118693,793.6278539017303,937.1167240554931,767.4923483356059,772.6675833690605,777.7436102728525,841.0032704238006,847.5544824681772,839.4275921405648,853.2457888143007,812.2946132540346,815.794760869607,880.4605474489646,838.1608858739346,851.2095148595247,811.630339462552,771.0445705961391,758.9260192446154,831.7156150242155,812.0727357406862,844.333533344172,864.5734150943101,846.3992075358373,804.8109938601252,817.502365107504,754.7089586286785,774.6216435679344,817.7678531794242,1109.323643815349,1093.099398629428,782.5347946832778,1057.794163790602,826.9272266922432,798.4000812092554,764.5098236577289,881.6542323576189,794.6283816838267,770.7023731308404,838.8643484869342,865.1010112096119,783.8458264810527,731.5969972084056,852.2659646208145,823.8477644261892,763.8868456948954,762.134944941547,779.0220646235354,857.8897430330474,821.9351817745145,809.0631332566525,879.7107722536363,835.39984516656,780.683376767985,819.9964382983791,835.5303810062165,756.3635672811715,797.4381739820318,753.0829345079668,777.909756438739,878.966502366041,810.1559626901573,814.7652780990868,903.789373055626,713.9966731211952,820.5589217212156,779.7469275298356,826.2652018731397
NonAggressive,773.0063579257107,856.604612093269,787.57899610517,766.6517286290806,742.2032232868083,797.8241992452005,832.5180137840454,792.6395588274486,754.8637238675241,800.273023515356,770.6784335419293,860.913235446433,819.1252345101734,785.5926834551126,722.8530444187295,792.2094142246184,833.2349201180888,902.0685109932941,798.8226256557928,839.5236953243061,795.5271958757719,783.8404253406667,846.0225155472496,812.9007345275365,799.523558472983,811.1210959728236,795.7649813787173,800.7505792732964,770.728861664979,770.3814860902543,813.4554327529163,828.3111798333401,1010.12608488964,1145.279345964505,847.8683424132466,1163.0477674174858,860.8781693032275,824.0881399238699,732.5650145859221,774.6706195497668,826.855669404544,779.9154171325504,740.5629397034323,815.8172012931007,730.1030635472347,847.6461579993194,823.2295035209213,826.892921734794,807.0654685534623,798.2063080967764,854.2422352840996,759.6312110150727,798.7300737623093,821.5222149617817,787.0950696963246,740.4909489509012,804.7605515512264,772.4788474662017,868.3643348639513,829.6430888878712,833.3697868120672,871.1940943436778,779.6577926684085,800.0011830850077,755.4753275711527,827.5967057672025,769.4431492131226,794.2427649290221,749.8368906929853,881.3907990572397,866.1267106350206
NonAggressive,873.2159200485697,775.1563191823096,808.3990457200877,781.0546637080545,835.8130314218109,740.8074647651096,820.0282849897429,796.6429502112978,761.4140967055966,836.3438303561575,855.0970254129165,850.1059654829131,750.9264641690578,845.4198416523259,803.4912187540438,792.7392633281452,786.971839767909,811.8856012934501,747.2784670621496,842.0288229285719,888.5969929415876,745.9537114691257,778.7591266144316,788.8656146956154,829.02300300277,842.8108249109034,805.1376994866592,777.8065145027401,781.6474334156364,798.5455454773929,817.957468184384,830.9375730844846,1212.5636046230106,1042.155703049397,849.6884723138842,1040.2537422531818,771.6076579902608,867.9119543303051,787.7091608957801,800.583592601791,764.7180459354668,782.678868933021,833.1772046820132,831.8214204721897,810.4876371507594,857.4560919519295,810.5778868807928,846.2668596681409,881.6314591732075,790.5472433262679,847.8584044797426,775.8824291225714,780.5735785679647,772.0657832956158,787.760964599968,773.0037440817786,840.1744565962388,811.7329516432306,827.1103062530544,876.9302110454839,849.8107128859117,776.4506286705223,862.4053048501228,760.5884817179484,715.1191831143897,829.7886286527662,712.4270556322451,877.8105386162384,758.7233928107008,778.2013837042024,844.027022685683
NonAggressive,806.9800844033078,811.1180657203724,787.1083517248793,861.2741420285988,782.7291124678064,761.4851350698129,762.3889093051209,803.6363818026201,782.0697241069897,800.2368550393211,740.9520702629759,760.0747315841307,812.8362528790773,770.2650677293288,840.1391919961311,719.3336631581427,781.8801394528715,794.1163621313358,863.0538642671676,821.7216954623108,779.219755688882,761.4401945773478,786.773676892221,801.6478374024686,752.316271569074,865.8293303767816,846.1363528200435,825.452356232838,809.3394165735956,845.6510790140873,745.7000503877714,790.9515413140631,1162.7058582957889,1156.039292493464,823.9562359105782,1082.1926371930226,772.1031297380703,749.7543927176771,764.1698596732741,797.0697699106811,806.7203244754746,792.5023665662953,886.5079667525431,791.7959597254336,849.8721727070609,784.5216214116558,789.3855889430282,751.5608458990214,773.9647001340961,808.5049499304956,781.3295629995534,759.9508984941045,753.8864385568428,883.0132474923629,748.427667914121,766.9753066420676,749.4842279335048,732.4104137494097,836.2372210624794,755.6037292560663,908.7969373464134,854.3927990868226,808.7697956056206,764.0303105253823,759.4246150800938,737.0527017799709,796.3622575584263,841.5500703254218,786.8496261427958,767.8404611749284,913.3133254800315
NonAggressive,761.3743313511106,801.4022717802007,743.362767889173,729.4681762873939,761.7401608995561,814.5550992683295,858.0155225695694,683.5622660322485,826.2251877423512,760.8156316540228,761.6345593615786,765.4670979947555,838.4333111340547,796.0470392819639,775.2938354731101,776.8681706794423,872.1715085361304,792.2089888250375,818.8438573660635,817.8352669364133,769.039260702649,836.1205192352847,758.2256345619651,780.9077828686095,773.193656061483,822.2470534008627,758.7297726002015,796.7406431580838,793.137792655666,802.7021109631593,858.7916957705701,851.9496119476166,1147.8953475230542,1081.2562440612296,760.9043590755616,1053.6947715111478,803.3524255670025,798.5566640821775,886.76704518863,822.0008618397444,805.8476663270811,827.557556966399,809.5796349452824,747.9769064122577,822.7675382691276,819.4779255308824,790.9825810623561,763.5253774606066,816.6365680150535,840.0260986941244,794.795410186452,788.7201703664518,747.7209857574549,815.6292918430926,778.1739491873186,803.258763959098,828.1145749871048,836.6016429407454,793.907739385768,790.0750090520925,803.2854096871879,741.4263707316854,784.5517801581713,740.4735630344807,813.9732831977789,739.9117117005663,800.8085318014159,821.7923163775653,786.8246448193372,769.6391607189614,794.7766269663767
NonAggressive,758.3492926975429,849.8449013823872,831.3779796993724,802.3596795356717,784.0945522328008,804.2768301006481,709.1031124277933,823.4410453270565,839.0307985118797,715.4193829980478,815.0329924604413,850.035643093311,731.3003442122299,835.3752433102889,776.0951189418455,812.0829826395741,829.8970121222268,836.0684197724798,730.8571680519082,782.502349946398,770.6439953524125,845.8550064619257,810.7853642392773,840.796151758325,769.4508238148275,867.918701265938,810.0656696065439,727.9697751608103,802.4371018835998,733.3487992753433,781.4039184474594,745.4972941455537,1085.4329165362503,1148.7749707940593,846.0201160547525,1198.5053856426605,817.7858105173157,829.7386243266118,788.1134505955225,891.8169766384289,799.9046388243565,828.5963105365317,801.5033689724085,820.8680060598163,825.6211871509105,849.2687350312308,798.4866853798675,795.0010902992317,816.001291112889,832.7801807591208,788.3574622354214,785.9570128796239,809.2856126221975,737.8232149739702,751.003734096011,790.6163640420426,758.6070331786309,745.333919150205,850.6301304812299,795.2012167106042,772.171859190591,824.6247033401672,800.8010317099107,874.201286313048,769.3514307317743,757.7792388626724,780.4155784758884,819.9685157850076,823.3854647843416,803.2747347945303,692.8674218535365
NonAggressive,779.7532494512403,837.7954302221614,738.5065695462931,844.5829982241246,760.4729019516692,802.2107231460565,833.091841421699,713.7172018747505,724.8029381077117,783.1530714859712,836.4285820355001,837.4650333067328,822.1679497223722,818.3599526218998,819.4610137702289,775.6972221679482,792.3455833494671,885.6869941166809,773.1668129764631,856.3105240641984,778.1885803898936,829.9984201314159,824.4189893014699,836.6885551616534,774.1090761708855,852.3249590179095,802.8234924285022,854.3457996905419,786.4627558936702,767.7461175181173,786.2882590561486,814.6524188186513,1105.6433607927322,1086.2974732412906,824.6641127159904,1051.686523985469,775.5807036898581,777.047556785056,787.0124155580288,813.6521802752594,824.3326172218125,864.6838882876281,781.6804480253516,789.0450787245281,900.2351186932462,773.8175522639652,809.817084077023,774.6032778994257,759.2336834808576,802.3064255722618,786.1817677311097,848.4960339266062,762.227233064481,792.7592476972823,804.4212877378919,821.3268540041912,821.497048165706,710.9453151787745,843.0134067955554,838.4136269474282,877.5420152514255,822.5027231621053,846.7305265747481,818.9556836692445,753.6510003856522,794.4373036212482,738.9238187835592,828.6826691928485,747.1642357385286,771.4292748435432,868.8840423389506
NonAggressive,802.2706964728769,820.549877118867,801.6869667636214,813.2593339412899,836.4645534143369,765.2107702003074,798.2110024947424,792.0573400029203,819.5781300279504,840.3908349105168,736.7171654256009,765.9076369811307,781.5894375141777,803.5326134390162,790.4805114459812,887.1315082177649,791.3248410531191,858.2905251422585,798.016046090623,742.3516506012745,777.4103523175132,762.1023574634504,745.4567346807877,764.3669824857221,747.6658150641343,784.2438641628344,818.886608090346,701.8808025494269,806.6069331074272,811.0902802871949,843.9806464301314,800.5496669090357,1190.2751323741247,1084.7685913829491,815.0143773475538,1102.580991363281,800.9288891652101,811.1642233319969,719.612966640763,773.4210152953603,791.9857858006287,806.5799664987093,823.4451355668207,796.275616491408,810.6610511666472,816.8890443578581,801.9048424428898,669.4618529179587,797.8376333877724,869.1146594121046,772.1013665047898,793.6212973162432,738.8570463186298,829.7616145369639,795.0675326877324,726.8080036937388,828.0999082580354,826.0653198551544,830.8906007069735,786.856257701352,811.6130291651419,825.7625256385818,752.7039375758127,802.604737605109,888.6760358416743,854.9003480963648,829.9101827234485,708.1249007205864,811.2428269166751,848.0762629602754,819.9576486954444
NonAggressive,741.5769350394411,800.7269221450262,796.5054486475722,776.7851112991373,871.9442563035216,812.5759645152192,742.4122093912276,817.8654241470631,812.8128321341003,820.8991741274874,835.7148737778996,704.0359800318328,819.8458959056966,794.7178731060603,782.6905675035254,803.8330542301874,860.8208193464218,765.6573941002518,757.416891046384,752.9275363471816,834.1846198883675,820.7383459303403,751.1303082708715,834.9666420517793,746.9686221674016,884.8036183315818,792.1491364831195,784.5980214739801,827.9307874603406,748.7803899196174,760.5870553873125,806.5425490202226,1042.6521267725093,1047.501332498558,797.8396666813544,1082.8892220524936,815.7971235805429,857.6933811863536,756.2546933795787,780.8914049510697,814.9873780696583,698.4023073423498,807.538243594405,785.2678626263291,774.3813050119492,802.2291686018078,882.4517457311103,779.185162304633,762.1796465648569,753.2550175037195,828.5480875067689,805.7872991801369,817.7766747568949,815.2151747093079,829.674560253139,737.2929801795481,761.8023301500689,800.1309928987827,797.8561420820547,765.1045570794907,811.5688685648888,820.0873634659943,792.3058026185672,699.0448020688137,776.2488874864964,839.3965226822894,758.3417966055056,748.6445248487177,835.530187367297,814.5716217418051,785.5618126052822
NonAggressive,853.2641497511754,772.3225276812366,744.1710021581932,726.6385048377581,876.771861056405,776.9835203133446,789.8272535120495,779.8578108041227,825.3652848219123,832.3764025105633,786.2984462823719,812.7993373988088,826.6087161773987,795.7402941304587,793.0859984144953,765.4808557800282,834.8275304133498,808.6408447155998,767.6197735005222,766.9284519676331,827.314960488068,858.2132969925069,874.5273820091289,766.9940956609018,726.3310294145047,759.4307509342647,758.6559607753593,817.8217509462443,731.6571086910292,796.9083628598245,816.2946007082702,780.3224946332895,1049.3000646987543,1084.590661417686,779.9014756958474,1086.4785470883526,817.0366599045706,791.6307483215245,798.2241773364814,817.7834586470935,752.5402287148564,795.8930686943327,833.168316972137,815.6905537773406,831.902784714114,818.7158170538402,783.7409437790084,829.8113220818204,811.0932774180616,764.6988503778942,880.5767649980576,751.3758920373015,827.1484485704765,803.7088366596378,816.7657813663102,830.5981888256248,825.9008674625326,859.3261568057341,800.19231488716,814.1075691845768,767.1385241943943,783.6719690380064,779.4025125814918,807.9170865658858,773.6021262881185,788.6560316608815,809.5903480357473,776.1123005661461,797.4225272948524,764.8908354931594,789.4626549749231
NonAggressive,860.7723666471935,835.7238260362224,795.8727748948506,775.8706125190544,813.6657496851428,750.4394463681227,766.179213421907,811.1120374122863,800.6625793031466,861.8625686720042,890.022003164765,839.966652586781,786.3763182143774,925.4333804764839,781.4775216047063,769.0880050108966,840.5649128530303,839.4617921965698,791.608439805353,762.1177863267827,806.8490733615316,765.8063083108623,756.875421866066,780.8789369010082,830.0666713653574,839.3979919239591,794.8806958368093,814.3433205101305,847.907438121316,769.7445949200893,817.5801809717669,776.1625675265744,1162.0970862733293,1182.3625837048487,821.7378230041468,1115.438581317315,820.7832128688947,770.9236679290515,800.8610389933632,786.2714247807588,773.4842589874813,733.124029254172,875.9585044801327,757.2379533505376,761.4095548364945,811.6791146650373,860.2883504135181,825.7024825947319,779.566976231374,759.2792465464446,861.180953329465,787.183715446809,814.2829043408998,740.6841929140897,798.6846606055981,746.9711839870639,790.1681143001697,781.7391564670443,769.0356520621144,823.6391068838287,770.7021890742097,851.7103825387447,705.14897332942,843.3573976069108,823.8735430313741,828.2626913795272,805.3052809842347,758.1599304601918,786.0783344031755,825.020612667348,772.7626197380545
NonAggressive,803.7695008860293,853.315939952859,867.426205063392,833.7308022305945,776.0543422058896,831.3291152945054,886.2827354952442,860.5612709567637,815.8522072869445,810.7321337474145,803.6084011335474,803.1061668476316,814.4180787832656,779.3498663377818,778.7724243703109,775.7806927691561,829.4337418070774,751.1154474107336,779.7518746484478,799.6366018704388,819.9857860352064,879.0435416631171,712.5199418815229,798.3366113924102,781.4861125279925,748.2992786720628,824.4958193006511,788.830540919723,812.810397245034,814.8727605609706,817.5280588696802,736.3912860988315,1221.9980141175586,1191.7955214244798,785.0498560805732,1040.273309467071,822.9037809207417,800.3386463008743,797.3855440190209,793.5131876981416,741.3077383211507,822.9326122717459,818.1676152451328,752.4469056560496,793.2042264104151,747.4998240175435,825.7364779775139,892.0769222881942,823.5328616419704,846.3921727112104,841.0641308942548,827.9776495490315,784.0772497167803,785.9556014953263,788.8493454919832,789.9666668499586,726.0132986100588,714.4185612789936,864.8881484895918,751.9899097488828,762.6579697909859,802.9500453229663,861.7124718763305,825.0622848136977,787.4326765975484,823.4877380337249,812.4907856387481,770.6335093094634,792.0660088620508,805.3430555652644,809.2198490054751
NonAggressive,777.5249072022357,790.719876981848,781.7749118619098,779.2554183030069,765.091335749607,913.5126135858577,782.2460048255807,792.6938585600024,744.0635952408416,760.313291702508,812.4849865642019,749.1823481078901,819.3875578057508,782.7395017962198,797.7413955360041,710.1516601437253,836.2878607104221,749.1933009766142,796.4403499196372,790.6955169392371,843.4194169152689,838.4244353700298,774.5616875989848,864.4637531184449,746.4055449899831,693.459986776425,804.8111021917656,792.3103128658806,891.9850007494795,849.6888731883495,843.7874837918228,878.7547282597732,1147.1772674819476,1173.5752576437153,741.9206052802766,1150.779773816609,725.8599329510107,797.4828279866958,779.9964746130439,768.0379833729696,821.4211981821787,820.4973752793394,713.4201917067164,693.74926470848,763.1784232562088,845.4065295258076,764.2689207986673,814.3467399806647,801.7606132832385,885.5119831919803,799.064054193239,828.980228640202,792.7377098236327,777.4582624242149,736.0415279399964,751.6505684829249,756.8845471562171,778.4109087800775,817.7020267916599,851.552708107183,810.9227417876169,804.4225101849788,783.67516958583,790.8786921232255,821.4342001408288,728.1621653898336,895.6440400428212,772.1136111818332,810.428738215433,800.828048714525,809.9223997326212
NonAggressive,853.8298743317229,774.2460179963056,830.3907720084208,785.6051557788378,744.0476755462805,802.8033963540342,716.550986514637,809.5658021756672,837.7225046018219,880.3859583082965,799.4586543266636,814.4016795014483,825.4357361485868,804.0863248707681,802.681174360807,830.6773062935189,739.0968484603925,787.7211424474981,766.6629191736129,881.5312147520297,780.0609968251453,789.6509802959414,753.0702240202229,759.2765035685718,795.796007667004,779.8408025864454,788.5306392809609,750.5371664810577,793.4296130649988,888.0069716973637,792.1457836985018,768.5579978954929,1037.2145608345895,1144.4496991852718,714.1479348408855,1000.7817123709591,764.3558231933355,744.043481594104,823.2892821481992,797.0292227933337,807.6331889362843,768.6808472091682,776.710771823748,779.564329137107,880.2985120618096,753.1273727089784,752.9882839878189,868.7660663276693,791.3908776834611,746.1953879542458,806.9700639316884,856.3582871279108,777.488534502379,769.3145426820288,778.6663002232256,832.0171599066377,729.92098120576,807.666828277725,807.8066303248485,833.8162702322289,852.5707371185745,833.6189742966949,824.3037610002864,796.6916374797761,778.1913221743339,868.0697780389241,834.504189713237,777.0102558594382,805.3355632339624,806.7605455106243,818.4142147439804
NonAggressive,766.524884435855,873.1280634073257,702.5141868330282,766.5499354109853,830.0382272714154,789.452061945127,800.5326732978663,829.4156742791989,856.4856652900104,791.6652775585771,804.6324028605785,840.6823954551725,803.6373710940082,802.3582194152348,831.6173177015238,815.8031211290123,732.728031344759,827.5621709601161,806.1308064123424,842.4648559326095,806.3988684987631,776.400667020346,859.2351052830741,816.1864972485733,815.6340328411768,873.1696951497858,771.5569691796427,852.468408959056,773.5464851191953,775.8592861805502,710.2971319742381,783.4365269424574,1025.5621510590045,1148.4992486547908,785.856852207197,1076.8132410823937,819.0540074108887,812.3424089026026,807.9264032023294,766.1846970906664,812.7048754693942,791.2096667574505,753.3432711219115,807.9141095351711,826.3719945937305,847.549142478565,851.5491359668404,839.118298810585,768.5251033227804,789.0243964550937,837.4313956914624,736.8144071766499,744.5497636882129,851.4062684967712,730.8245047760759,771.9157963650822,773.3582467313582,800.553935357338,814.0260929943112,855.6995700650934,748.3406609745017,778.7878590243587,811.226937745304,740.2414063719154,854.9109497154974,840.2357374380059,824.9459987611107,780.610445643673,784.5479664491791,879.3147321482857,807.4541691791035
NonAggressive,800.7515448640189,790.9001673766687,855.85184204966,768.8893076544193,833.3063019953474,844.0076414745353,790.4997767301819,776.0441674523637,791.1064454321339,813.565623257814,772.1667380547682,730.8399691689797,805.0843817624869,790.0012368798547,846.5300308947977,775.7188345667281,707.9744732880479,830.7409976431337,787.2467556268414,865.5713950342416,784.6964645354649,793.6907657774534,778.8800149589101,738.1807394603366,785.4324873374616,728.4298391200784,796.8606549844039,843.7852102690757,775.8531471723314,758.7400606889203,800.357204122581,814.4515478973684,1143.8657657444696,1066.7342609258299,806.6030520232686,1072.542907081956,856.4430450041901,870.7790712808714,725.7688581651389,797.5792839061556,816.901985047519,774.5308174651379,763.6274740231661,876.334857117562,802.3045261965481,769.5745992382092,775.517525379117,823.8742338378795,819.1942278665268,751.1586276724486,777.3461872707379,813.8543135599281,849.1539337348923,830.026461482547,773.9463330675187,816.6959159212271,761.4432103050382,777.940554049585,819.8461512256209,777.4884052337261,752.5587939072313,789.8504394040511,883.1993225731364,796.4808883347109,786.0351555197828,772.9345892390418,846.29772583159,791.2155882982697,775.6579410425928,733.8296862510422,753.2634158939029
